DATE	TIMEHM	TIMESEC	LATD	LATM	LONGD	LONGM	DEPTH	MAG
70321	1435	49.65	21	2.50	48	33.93	0.99	0.0
70321	1608	48.87	21	3.23	48	31.04	2.48	0.0
70321	2208	57.40	21	2.83	48	31.09	0.53	0.0
70321	2347	23.99	21	7.78	48	33.16	0.30	0.0
70322	0225	20.10	21	2.58	48	34.44	0.77	0.0
70322	0613	32.02	21	2.40	48	33.86	0.40	0.0
70324	1707	1.34	21	3.15	48	31.08	1.11	0.0
70324	1711	25.37	21	3.27	48	31.10	0.30	0.0
70325	0321	47.58	21	2.63	48	30.66	0.30	0.0
70325	0538	51.04	21	3.63	48	30.97	0.18	0.0
70325	1542	39.39	21	3.25	48	30.95	0.80	0.0
70326	0515	4.46	21	3.12	48	33.81	1.00	0.0
70326	0853	24.32	21	3.43	48	30.97	1.02	0.0
70326	0946	52.02	21	3.21	48	31.02	1.38	0.0
70327	0816	27.35	21	2.90	48	34.37	0.44	0.0
70328	0345	24.13	21	3.15	48	30.68	0.98	0.0
70328	0555	22.46	21	3.21	48	30.71	1.12	0.0
70328	0631	5.38	21	3.16	48	30.63	0.80	0.0
70328	0639	0.57	21	2.91	48	30.75	0.30	0.0
70328	0642	8.72	21	3.07	48	30.68	0.74	0.0
70328	0649	19.24	21	3.11	48	30.59	0.79	0.0
70328	0649	27.32	21	3.06	48	30.61	0.95	0.0
70328	0649	31.30	21	3.09	48	30.65	0.84	0.0
70328	0707	49.37	21	2.98	48	30.67	0.30	0.0
70328	0738	36.40	21	3.10	48	30.69	0.92	0.0
70328	0739	14.19	21	3.06	48	30.75	0.30	0.0
70328	0739	21.60	21	3.08	48	30.67	1.18	0.0
70328	0800	38.38	21	3.25	48	30.86	0.30	0.0
70328	0802	25.71	20	58.37	48	26.39	4.13	0.0
70328	0843	57.41	21	3.20	48	30.88	1.18	0.0
70328	0921	5.09	21	3.14	48	30.66	1.49	0.0
70328	0933	9.13	21	3.08	48	30.72	1.34	0.0
70328	0948	57.86	21	3.40	48	30.79	0.30	0.0
70328	0959	59.51	21	2.99	48	30.61	1.72	0.0
70328	1143	22.26	21	3.12	48	29.98	2.48	0.0
70328	1235	38.84	21	3.31	48	30.68	1.32	0.0
70328	1755	2.19	21	3.03	48	30.83	0.30	0.0
70328	1945	51.48	21	3.10	48	30.86	0.89	0.0
70328	1949	19.12	21	3.10	48	30.80	1.17	0.0
70328	2001	52.89	21	3.85	48	30.71	0.30	0.0
70328	2003	3.15	21	3.08	48	30.75	1.77	0.0
70328	2118	59.23	21	3.08	48	30.84	0.73	0.0
70328	2236	19.97	21	3.27	48	30.94	0.30	0.0
70328	2315	32.52	21	3.07	48	30.50	1.56	0.0
70328	2318	5.32	21	2.88	48	30.69	1.59	0.0
70328	2336	26.93	21	3.14	48	30.79	0.30	0.0
70328	2354	31.88	21	2.82	48	30.97	1.19	0.0
70329	0009	18.82	21	3.07	48	30.80	0.56	0.0
70329	0010	42.59	21	2.78	48	30.65	0.79	0.0
70329	0013	7.80	21	4.10	48	31.01	2.98	0.0
70329	0136	57.87	21	3.31	48	30.95	1.60	0.0
70329	0138	45.39	21	4.90	48	31.35	1.72	0.0
70329	0140	28.32	21	2.99	48	30.79	0.30	0.0
70329	0154	17.15	21	5.16	48	31.34	0.30	0.0
70329	0209	48.07	21	3.37	48	30.74	0.30	0.0
70329	0250	17.33	21	2.77	48	30.77	0.96	0.0
70329	0343	14.32	21	2.62	48	30.74	0.30	0.0
70329	0404	9.63	21	2.86	48	30.81	1.02	0.0
70329	0432	28.00	21	2.92	48	30.87	1.71	0.0
70329	0449	51.87	21	3.07	48	30.75	1.15	0.0
70329	0457	38.04	21	3.03	48	30.82	1.05	0.0
70329	0514	31.24	21	2.87	48	30.73	0.30	0.0
70329	0551	27.78	21	2.87	48	30.73	0.42	0.0
70329	0636	2.59	21	2.90	48	30.65	0.92	0.0
70329	0646	21.94	21	3.10	48	30.79	0.92	0.0
70329	0659	38.96	21	3.05	48	30.74	0.30	0.0
70329	0715	6.86	21	4.13	48	31.04	0.12	0.0
70329	0854	6.25	21	3.11	48	30.90	0.84	0.0
70329	2201	50.20	21	3.45	48	30.87	0.12	0.0
70330	0449	28.79	21	1.29	48	33.31	0.16	0.0
70330	0720	43.15	21	3.84	48	31.17	0.30	0.0
70330	1653	54.49	21	3.43	48	30.81	0.39	0.0
70330	2042	21.85	21	3.21	48	30.79	0.09	0.0
70330	2131	11.05	21	3.75	48	31.04	0.14	0.0
70330	2134	9.78	21	3.36	48	30.84	0.56	0.0
70330	2144	41.69	21	3.27	48	30.82	0.10	0.0
70330	2316	54.50	21	3.25	48	31.04	0.04	0.0
70331	0001	36.17	21	3.31	48	30.88	0.94	0.0
70331	0010	17.96	21	3.28	48	30.77	0.47	0.0
70331	0452	13.26	21	3.09	48	30.63	0.69	0.0
70331	0527	30.60	21	3.20	48	30.72	0.30	0.0
70331	0532	47.96	21	3.84	48	30.91	0.30	0.0
70331	0628	16.91	21	3.15	48	30.66	0.30	0.0
70331	1202	32.69	21	3.35	48	30.65	0.40	0.0
70331	1456	46.42	21	5.30	48	31.41	34.15	0.0
70401	1103	23.54	21	5.30	48	31.41	34.15	0.0
70401	1307	12.96	21	5.30	48	31.41	34.15	0.0
70401	1907	25.40	21	3.36	48	30.65	0.45	0.0
70403	0025	8.46	21	3.76	48	30.08	0.30	0.0
70403	0821	17.15	21	5.30	48	31.41	34.15	0.0
70403	2024	25.10	21	5.30	48	31.41	34.15	0.0
70404	0743	57.69	21	5.30	48	31.41	34.15	0.0
70404	1508	47.45	21	3.15	48	30.81	0.64	0.0
70405	0839	37.22	21	3.30	48	30.69	0.14	0.0
70405	1807	2.00	21	3.63	48	30.74	0.30	0.0
70405	1827	49.98	21	5.30	48	31.41	34.15	0.0
70406	0215	49.05	21	3.96	48	30.54	0.71	0.0
70406	1841	7.21	21	3.34	48	30.74	0.30	0.0
70406	1851	31.37	21	5.30	48	31.41	34.15	0.0
70407	1711	13.57	21	3.70	48	30.55	0.30	0.0
70407	2021	13.66	21	3.98	48	30.71	0.14	0.0
70409	1529	12.68	21	5.30	48	31.41	34.15	0.0
70410	1227	54.17	21	5.30	48	31.41	34.15	0.0
70410	2056	40.42	21	5.30	48	31.41	34.15	0.0
70412	0303	21.19	21	5.30	48	31.41	34.15	0.0
70413	2349	31.23	21	3.73	48	30.78	0.30	0.0
70414	1617	16.98	21	5.30	48	31.41	34.15	0.0
70414	1631	56.48	21	3.93	48	30.32	0.30	0.0
70415	0518	53.43	21	3.84	48	30.63	0.56	0.0
70415	0826	40.60	21	4.00	48	30.78	0.15	0.0
70415	1427	0.36	21	5.30	48	31.41	34.15	0.0
70416	1709	11.26	21	5.30	48	31.41	34.15	0.0
70416	1710	22.87	21	2.13	48	34.52	0.30	0.0
70416	1801	52.57	21	2.01	48	34.84	0.08	0.0
70417	0305	20.66	21	2.15	48	34.69	0.30	0.0
70417	0601	57.57	21	2.24	48	34.47	0.60	0.0
70417	0724	16.85	21	2.15	48	35.02	0.30	0.0
70417	1556	38.50	21	2.22	48	34.92	0.30	0.0
70417	2334	45.00	21	5.30	48	31.41	34.15	0.0
70418	0111	49.68	21	5.30	48	31.41	34.15	0.0
70418	0131	35.83	21	5.30	48	31.41	34.15	0.0
70418	0503	0.85	21	5.30	48	31.41	34.15	0.0
70418	1441	51.29	21	5.30	48	31.41	34.15	0.0
70418	1929	23.77	21	5.30	48	31.41	34.15	0.0
70418	2220	34.92	21	5.30	48	31.41	34.15	0.0
70418	2255	47.95	21	5.30	48	31.41	34.15	0.0
70419	0156	58.42	21	5.30	48	31.41	34.15	0.0
70419	2342	2.03	21	5.30	48	31.41	34.15	0.0
70420	0011	13.43	21	5.30	48	31.41	34.15	0.0
70420	0226	34.88	21	5.30	48	31.41	34.15	0.0
70420	0231	24.06	21	5.30	48	31.41	34.15	0.0
70420	0233	54.94	21	5.30	48	31.41	34.15	0.0
70420	0603	2.15	21	5.30	48	31.41	34.15	0.0
70420	0659	55.15	21	5.30	48	31.41	34.15	0.0
70420	0743	41.83	21	5.30	48	31.41	34.15	0.0
70420	0748	22.16	21	5.30	48	31.41	34.15	0.0
70420	1002	50.74	21	5.30	48	31.41	34.15	0.0
70420	1157	10.10	21	5.30	48	31.41	34.15	0.0
70420	1429	47.86	21	5.30	48	31.41	34.15	0.0
70421	0405	40.76	21	5.30	48	31.41	34.15	0.0
70421	0406	18.76	21	5.30	48	31.41	34.15	0.0
70421	0417	45.64	21	5.30	48	31.41	34.15	0.0
70421	0507	17.49	21	5.30	48	31.41	34.15	0.0
70421	0508	18.77	21	5.30	48	31.41	34.15	0.0
70421	0731	42.37	21	5.30	48	31.41	34.15	0.0
70421	1821	1.34	21	5.30	48	31.41	34.15	0.0
70421	2108	8.52	21	5.30	48	31.41	34.15	0.0
70422	0900	50.48	21	5.30	48	31.41	34.15	0.0
70422	1648	36.51	21	5.30	48	31.41	34.15	0.0
70422	2056	27.81	21	5.30	48	31.41	34.15	0.0
70423	0415	20.47	21	5.30	48	31.41	34.15	0.0
70423	1033	8.44	21	5.30	48	31.41	34.15	0.0
70424	0121	8.60	21	5.30	48	31.41	34.15	0.0
70424	0404	49.63	21	5.30	48	31.41	34.15	0.0
70424	0451	15.88	21	5.30	48	31.41	34.15	0.0
70425	2223	54.69	21	5.30	48	31.41	34.15	0.0
70426	1813	26.37	21	3.99	48	30.61	1.24	0.0
70427	0252	8.12	21	5.30	48	31.41	34.15	0.0
70427	0539	47.07	21	5.30	48	31.41	34.15	0.0
70501	0356	22.33	21	5.30	48	31.41	34.15	0.0
70501	0659	50.68	21	5.30	48	31.41	34.15	0.0
70501	1951	55.00	21	3.04	48	30.62	0.14	0.0
70502	0417	3.49	21	3.48	48	30.43	0.37	0.0
70503	0348	3.96	21	5.30	48	31.41	34.15	0.0
70503	1647	18.28	21	3.39	48	30.60	0.41	0.0
70503	1647	54.80	21	3.44	48	30.63	0.48	0.0
70503	1823	2.56	21	3.46	48	30.60	0.30	0.0
70503	2003	49.38	21	3.51	48	30.65	0.30	0.0
70503	2231	25.20	21	3.45	48	30.52	0.57	0.0
70504	0330	0.68	21	3.44	48	30.55	0.60	0.0
70504	0433	3.56	21	3.45	48	30.57	0.68	0.0
70504	0757	59.51	21	2.90	48	30.45	0.34	0.0
70504	0852	9.17	21	3.38	48	30.60	0.30	0.0
70504	1102	55.17	21	3.40	48	30.54	0.45	0.0
70504	1104	7.96	21	3.42	48	30.56	0.55	0.0
70504	1104	50.32	21	3.46	48	30.69	0.19	0.0
70504	1104	34.80	20	57.84	48	26.90	0.30	0.0
70504	1105	1.00	21	3.56	48	30.72	0.30	0.0
70504	1105	19.44	21	3.44	48	30.56	0.35	0.0
70504	1105	43.02	21	3.47	48	30.60	0.58	0.0
70504	1258	7.26	21	3.42	48	30.52	0.81	0.0
70504	1303	39.19	21	3.70	48	30.70	0.30	0.0
70504	1328	52.10	21	3.32	48	30.56	0.38	0.0
70504	1336	39.26	21	3.82	48	30.87	0.30	0.0
70504	1348	56.51	20	57.23	48	26.73	0.30	0.0
70504	1349	40.82	21	3.43	48	30.56	0.50	0.0
70504	1351	45.18	21	3.65	48	30.66	0.00	0.0
70504	1352	26.95	21	3.52	48	30.64	0.67	0.0
70504	1352	40.69	20	58.32	48	26.59	0.30	0.0
70504	1353	22.31	21	3.45	48	30.60	0.55	0.0
70504	1404	59.91	20	58.77	48	25.85	1.24	0.0
70504	1434	55.76	21	3.42	48	30.55	0.54	0.0
70504	1530	26.67	21	3.44	48	30.65	0.30	0.0
70504	1815	58.49	21	3.47	48	30.64	0.24	0.0
70504	2022	40.37	21	3.59	48	30.44	0.48	0.0
70505	0051	17.85	21	3.01	48	30.64	0.30	0.0
70505	0138	44.94	21	3.48	48	30.55	0.48	0.0
70505	0217	30.18	21	3.62	48	30.58	0.02	0.0
70505	0222	9.37	21	5.30	48	31.41	34.15	0.0
