evid;origin;longitude;latitude;depth;magnitude;magnitudet;region;author;mode
bsb19930201160924;1993-02-01T16:09:24.0Z;-35.840;-5.630;0.0;3.0;mR;"J. Camara-RN";UFRN;UnB;IAG;M
bsb19921209162100;1992-12-09T16:21:00.0Z;-46.330;-24.890;0.0;3.4;mR;"Margem Cont.-SP";IAG;IPT;UnB;COPEL;M
bsb19921015193320;1992-10-15T19:33:20.0Z;-43.970;-19.800;0.0;3.0;mR;"R.das Neves-MG";IAG;IPT;UnB;M
bsb19920825172626;1992-08-25T17:26:26.0Z;-39.030;-12.780;0.0;3.2;mR;"Reconcavo-BA";UnB;IAG;M
bsb19920813182031;1992-08-13T18:20:31.0Z;-40.570;-11.730;0.0;2.8;mR;"Mundo Novo-BA";IAG;M
bsb19920725231854;1992-07-25T23:18:54.0Z;-44.160;-19.950;0.0;2.8;mR;"Betim-MG";IAG;IPT;UnB;M
bsb19920705095540;1992-07-05T09:55:40.0Z;-43.660;-21.090;0.0;3.1;mR;"Barbacena-MG";IPT;IAG;UnB;M
bsb19920705073417;1992-07-05T07:34:17.0Z;-51.310;-22.030;0.0;3.2;mR;"Pres. Prudente-SP";UNESP;IPT;IAG;UnB;M
bsb19920618231713;1992-06-18T23:17:13.0Z;-46.150;-21.330;0.0;2.9;mR;"Areado-MG";UnB;IAG;UNESP;M
bsb19920616025038;1992-06-16T02:50:38.0Z;-41.570;1.530;0.0;4.7;mm;"Margem Cont.-PI";UFRN;IAG;UnB;M
bsb19920609222224;1992-06-09T22:22:24.0Z;-43.840;-21.220;0.0;3.7;mR;"Barbacena-MG";IAG;IPT;UnB;M
bsb19920609102755;1992-06-09T10:27:55.0Z;-39.830;-13.550;0.0;3.0;mR;"Jaguaquara-BA";IAG;UnB;M
bsb19920424033131;1992-04-24T03:31:31.0Z;-45.810;-26.770;0.0;3.9;mR;"Margem Cont.-SC";UnB;IPT;IAG;UNESP;M
bsb19920424030930;1992-04-24T03:09:30.0Z;-45.760;-26.850;0.0;3.7;mR;"Margem Cont.-SC";UnB;IPT;IAG;UNESP;M
bsb19920417212808;1992-04-17T21:28:08.0Z;-35.850;-5.640;0.0;3.2;mR;"Joao Camara-RN";UFRN;IAG;UnB;M
bsb19920309231759;1992-03-09T23:17:59.0Z;-50.690;-24.560;0.0;3.2;mR;"Imbau-PR";IAG;COPEL;IPT;UnB;M
bsb19920302060637;1992-03-02T06:06:37.0Z;-47.270;-20.010;0.0;3.6;mR;"Sacramento-MG";IAG;UnB;IPT;UNESP;M
bsb19920217051420;1992-02-17T05:14:20.0Z;-35.720;-5.490;0.0;3.0;mR;"Joao Camara-RN";UFRN;IAG;UnB;M
bsb19920206073847;1992-02-06T07:38:47.0Z;-36.890;-10.340;0.0;2.8;mR;"Capela-SE";IAG;M
bsb19920201172430;1992-02-01T17:24:30.0Z;-44.420;-26.910;0.0;3.7;mR;"Margem Cont.-PR";IAG;IPT;M
bsb19920128160538;1992-01-28T16:05:38.0Z;-39.670;-20.990;0.0;3.6;mR;"Margem Cont.-ES";IAG;IPT;UnB;M
bsb19920117183220;1992-01-17T18:32:20.0Z;-51.100;-22.720;0.0;3.1;mR;"Iepe-SP";IPT;IAG;UnB;M
bsb19920101201526;1992-01-01T20:15:26.0Z;-44.580;-20.330;0.0;3.3;mR;"Crucilandia-MG";IPT;IAG;UnB;M
bsb19911213023004;1991-12-13T02:30:04.0Z;-46.300;-13.440;0.0;3.2;mR;"Sao Domingos-GO";UnB;IAG;M
bsb19911204121503;1991-12-04T12:15:03.0Z;-50.750;-22.670;0.0;2.9;mR;"Cruzalia-SP";IPT;IAG;UNESP;M
bsb19911113181425;1991-11-13T18:14:25.0Z;-49.830;-22.880;0.0;3.0;mR;"S.Pedro do Turvo-SP";IAG;UnB;UNESP;M
bsb19911007154637;1991-10-07T15:46:37.0Z;-43.010;-24.120;0.0;3.0;mR;"Margem Cont.-SP";IAG;IPT;M
bsb19910906215450;1991-09-06T21:54:50.0Z;-45.610;-19.720;0.0;2.9;mR;"Bom Despacho-MG";UnB;IAG;M
bsb19910903204653;1991-09-03T20:46:53.0Z;-48.430;-24.600;0.0;2.8;mR;"Barra do Turvo-SP";IAG;IPT;UnB;UNESP;M
bsb19910825023537;1991-08-25T02:35:37.0Z;-52.340;-13.150;0.0;2.9;mR;"Rio Tanguro-MT";UnB;M
bsb19910512065044;1991-05-12T06:50:44.0Z;-41.750;-9.020;0.0;2.9;mR;"Curral Novo-PI";IAG;M
bsb19910505210757;1991-05-05T21:07:57.0Z;-39.400;-15.080;0.0;2.8;mR;"Buerarema-BA";IAG;M
bsb19910426141429;1991-04-26T14:14:29.0Z;-35.690;-5.460;0.0;3.5;mR;"Joao Camara-RN";UFRN;IAG;UnB;M
bsb19910419101248;1991-04-19T10:12:48.0Z;-39.870;-3.930;10.0;4.9;mm;"Iraucuba-CE";ISC;UnB;UFRN;IAG;M
bsb19910419061000;1991-04-19T06:10:00.0Z;-40.910;-15.500;0.0;3.0;mI;"Encruzilhada-BA";UnB;M
bsb19910208211314;1991-02-08T21:13:14.0Z;-38.490;-6.060;0.0;2.8;mR;"Pereiro-CE";IAG;UFRN;UnB;M
bsb19901229211934;1990-12-29T21:19:34.0Z;-44.040;-17.070;0.0;2.9;mR;"Bocaiuva-MG";IAG;UnB;IPT;UNESP;M
bsb19901205030752;1990-12-05T03:07:52.0Z;-47.500;-12.840;0.0;3.0;mR;"Parana-GO";UnB;IAG;M
bsb19901103104614;1990-11-03T10:46:14.0Z;-35.850;-5.650;3.0;3.1;mR;"Joao Camara-RN";UFRN;IAG;M
bsb19900924152518;1990-09-24T15:25:18.0Z;-35.850;-5.650;3.0;3.7;mR;"Joao Camara-RN";UFRN; IAG;M
bsb19900912203418;1990-09-12T20:34:18.0Z;-35.850;-5.650;3.0;3.2;mR;"Joao Camara-RN";UFRN; IAG;M
bsb19900909112420;1990-09-09T11:24:20.0Z;-35.850;-5.650;3.0;3.0;mR;"Joao Camara-RN";UFRN; IAG;M
bsb19900908025811;1990-09-08T02:58:11.0Z;-73.280;-7.510;10.0;4.0;mInd;"Cruzeiro Sul-AC";USGS;M
bsb19900907233941;1990-09-07T23:39:41.0Z;-35.850;-5.650;3.0;2.8;mR;"Joao Camara-RN";UFRN; IAG;M
bsb19900901154630;1990-09-01T15:46:30.0Z;-46.060;-23.170;0.0;2.9;mR;"Igarata'-SP";IPT;IAG;M
bsb19900821054152;1990-08-21T05:41:52.0Z;-48.250;-11.910;0.0;3.6;mR;"Natividade-TO";UnB; IAG; UNESP;M
bsb19900821051241;1990-08-21T05:12:41.0Z;-48.270;-11.790;0.0;3.5;mR;"Natividade-TO";UnB; IAG; UNESP;M
bsb19900728180523;1990-07-28T18:05:23.0Z;-44.520;-25.310;0.0;2.9;mR;"Margem Cont.-PR";IAG; IPT;M
bsb19900711200412;1990-07-11T20:04:12.0Z;-44.620;-20.110;0.0;2.8;mR;"Divinopolis-MG";UnB;M
bsb19900610034029;1990-06-10T03:40:29.0Z;-46.020;-21.230;0.0;2.9;mR;"Alfenas-MG";IAG;IPT;UnB;UNESP;M
bsb19900530080024;1990-05-30T08:00:24.0Z;-44.720;-25.730;0.0;3.1;mR;"Margem Cont.-PR";IPT;IAG;UNESP;M
bsb19900430053104;1990-04-30T05:31:04.0Z;-40.300;-12.550;0.0;2.9;mR;"Itaberaba-BA";IAG;UnB;M
bsb19900309125329;1990-03-09T12:53:29.0Z;-40.910;-15.500;1.0;2.9;mR;"Encruzilhada-BA";UnB;IAG;M
bsb19900308210132;1990-03-08T21:01:32.0Z;-40.910;-15.500;1.0;3.1;mR;"Encruzilhada-BA";UnB;IAG;M
bsb19900301215959;1990-03-01T21:59:59.0Z;-44.120;-14.570;1.0;3.1;mR;"Manga-MG";UnB;IAG;M
bsb19900212235639;1990-02-12T23:56:39.0Z;-48.920;-31.190;13.0;5.2;mm;"Margem Cont.-RS";USGS;IAG;UnB;IPT;UNESP;M
bsb19900119220515;1990-01-19T22:05:15.0Z;-47.160;-19.950;0.0;4.2;mR;"Sacramento-MG";IPT;UnB;IAG;ON;UNESP;M
bsb19900111013000;1990-01-11T01:30:00.0Z;-55.580;-32.680;0.0;2.8;mI;"La_Paloma; Durazno-UR";Benavidez 1998;M
bsb19891227192613;1989-12-27T19:26:13.0Z;-40.830;-3.760;0.0;3.2;mR;"Frecheirinha-CE";UFRN;IAG;M
bsb19891218114626;1989-12-18T11:46:26.0Z;-47.160;-19.950;0.0;3.4;mR;"Sacramento-MG";IPT;UnB;IAG;M
bsb19891126112126;1989-11-26T11:21:26.0Z;-49.860;-0.240;0.0;4.0;mR;"Chaves-PA";UnB;IAG;J.Est.S.Paulo;M
bsb19891021025855;1989-10-21T02:58:55.0Z;-55.700;-26.550;0.0;2.8;mR;"Paraguai-PY";UnB;IAG;M
bsb19891018153106;1989-10-18T15:31:06.0Z;-37.970;-4.810;0.0;3.0;mR;"Palhano-CE";IAG;M
bsb19891017152634;1989-10-17T15:26:34.0Z;-37.970;-4.810;0.0;3.1;mR;"Palhano-CE";IAG;M
bsb19891017150826;1989-10-17T15:08:26.0Z;-37.970;-4.810;0.0;3.5;mR;"Palhano-CE";IAG;UFRN;M
bsb19891017150248;1989-10-17T15:02:48.0Z;-37.970;-4.810;0.0;4.2;mR;"Palhano-CE";IAG;UFRN;M
bsb19891017104559;1989-10-17T10:45:59.0Z;-37.970;-4.810;0.0;3.6;mR;"Palhano-CE";IAG;UFRN;UnB;M
bsb19890828080626;1989-08-28T08:06:26.0Z;-37.970;-4.810;0.0;3.9;mR;"Palhano-CE";IAG;UFRN;UnB;M
bsb19890826160547;1989-08-26T16:05:47.0Z;-37.970;-4.810;0.0;3.8;mR;"Palhano-CE";IAG;UnB;M
bsb19890803160513;1989-08-03T16:05:13.0Z;-40.240;-4.940;0.0;2.8;mR;"M. Tabosa-CE";UFRN;IAG;UnB;M
bsb19890801172019;1989-08-01T17:20:19.0Z;-59.280;-10.180;0.0;3.6;mR;"Rio Aripuana-MT";UnB;M
bsb19890728130000;1989-07-28T13:00:00.0Z;-50.800;-27.940;0.0;3.2;mI;"Campo B. Sul-SC";Prefeitura Municipal;M
bsb19890705032914;1989-07-05T03:29:14.0Z;-45.670;-23.370;0.0;2.8;mR;"Paraibuna-SP";IPT;IAG;M
bsb19890601214000;1989-06-01T21:40:00.0Z;-48.070;-20.730;0.0;3.0;mI;"Morro Agudo-SP";IAG;M
bsb19890526225528;1989-05-26T22:55:28.0Z;-37.970;-4.810;0.0;4.1;mR;"Palhano-CE";IAG;UnB;UFRN;M
bsb19890523225758;1989-05-23T22:57:58.0Z;-47.750;-20.730;0.0;3.2;mR;"Nuporanga-SP";IAG;UnB;IPT;M
bsb19890522210946;1989-05-22T21:09:46.0Z;-35.690;-5.460;0.0;3.0;mR;"J. Camara-RN";IAG;M
bsb19890513072732;1989-05-13T07:27:32.0Z;-37.970;-4.810;0.0;3.2;mR;"Palhano-CE";IAG;M
bsb19890513072046;1989-05-13T07:20:46.0Z;-37.970;-4.810;0.0;3.0;mR;"Palhano-CE";IAG;M
bsb19890509014608;1989-05-09T01:46:08.0Z;-43.440;-20.300;0.0;3.4;mR;"Mariana-MG";UnB;IAG;IPT;ON;M
bsb19890506195546;1989-05-06T19:55:46.0Z;-35.690;-5.460;0.0;3.6;mR;"J. Camara-RN";IAG;UnB;M
bsb19890329190104;1989-03-29T19:01:04.0Z;-49.600;-13.610;0.0;3.6;mR;"Porangatu-GO";UnB;IAG;IPT;M
bsb19890326181748;1989-03-26T18:17:48.0Z;-37.970;-4.810;0.0;3.9;mR;"Palhano-CE";UFRN;UnB;IAG;M
bsb19890326163016;1989-03-26T16:30:16.0Z;-37.970;-4.810;4.0;3.7;mR;"Palhano-CE";UFRN;IAG;UnB;M
bsb19890326132539;1989-03-26T13:25:39.0Z;-37.970;-4.810;4.0;4.5;mm;"Palhano-CE";UFRN;UnB;IAG;M
bsb19890325152924;1989-03-25T15:29:24.0Z;-37.970;-4.810;4.0;4.1;mR;"Palhano-CE";UFRN;UnB;IAG;M
bsb19890325143348;1989-03-25T14:33:48.0Z;-37.970;-4.810;0.0;3.5;mR;"Palhano-CE";IAG;M
bsb19890314225635;1989-03-14T22:56:35.0Z;-35.690;-5.460;0.0;3.0;mR;"J.Camara-RN";IAG;M
bsb19890310212639;1989-03-10T21:26:39.0Z;-35.690;-5.460;0.0;3.5;mR;"J.Camara-RN";IAG;M
bsb19890310185452;1989-03-10T18:54:52.0Z;-35.690;-5.460;0.0;3.3;mR;"J.Camara-RN";IAG;M
bsb19890310100713;1989-03-10T10:07:13.0Z;-35.690;-5.460;0.0;3.9;mR;"J.Camara-RN";IAG;UnB;M
bsb19890310071327;1989-03-10T07:13:27.0Z;-35.690;-5.460;0.0;3.2;mR;"J.Camara-RN";IAG;M
bsb19890310041120;1989-03-10T04:11:20.0Z;-35.690;-5.460;8.0;5.0;mm;"J.Camara-RN";UFRN;IAG;UnB; Kwitko_Assumpcao 1990;M
bsb19890309192017;1989-03-09T19:20:17.0Z;-45.700;-19.400;0.0;3.4;mR;"D. Indaia'-MG";IAG;UnB;IPT;ON;M
bsb19890309014405;1989-03-09T01:44:05.0Z;-40.690;-24.510;0.0;3.4;mR;"Plataforma-RJ";IPT;IAG;M
bsb19890207191245;1989-02-07T19:12:45.0Z;-37.970;-4.810;0.0;3.1;mR;"Palhano-CE";IAG;M
bsb19890203193209;1989-02-03T19:32:09.0Z;-45.470;-23.280;0.0;2.8;mR;"Paraibuna-SP";IPT;IAG;ON;M
bsb19890115124518;1989-01-15T12:45:18.0Z;-37.970;-4.810;0.0;3.6;mR;"Palhano-CE";IAG;UnB;M
bsb19890107113639;1989-01-07T11:36:39.0Z;-51.010;-22.930;0.0;3.7;mR;"Ibiaci-PR";IPT;IAG;UnB;ON;M
bsb19890107030113;1989-01-07T03:01:13.0Z;-48.110;-11.620;0.0;3.8;mR;"Natividade-TO";UnB;IAG;M
bsb19881223153454;1988-12-23T15:34:54.0Z;-44.210;-23.000;0.0;2.8;mR;"Monsuaba-RJ";IAG;ON;IPT;M
bsb19881210102848;1988-12-10T10:28:48.0Z;-37.980;-4.810;0.0;3.4;mR;"PALHANO-CE";IAG; UFRN;M
bsb19881210095219;1988-12-10T09:52:19.0Z;-59.380;-0.730;0.0;3.8;mR;"JUNDIA'-RR";UnB;M
bsb19881128193239;1988-11-28T19:32:39.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19881110201503;1988-11-10T20:15:03.0Z;-37.980;-4.810;0.0;3.3;mR;"PALHANO-CE";IAG; UFRN;M
bsb19881101142529;1988-11-01T14:25:29.0Z;-35.750;-5.530;0.0;3.3;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19881030071304;1988-10-30T07:13:04.0Z;-37.970;-4.810;5.0;3.2;mR;"PALHANO-CE";UFRN; UnB; IAG;M
bsb19881029161809;1988-10-29T16:18:09.0Z;-37.970;-4.810;0.0;3.0;mR;"PALHANO-CE";IAG;M
bsb19881029153007;1988-10-29T15:30:07.0Z;-37.970;-4.810;0.0;3.3;mR;"PALHANO-CE";IAG;M
bsb19881029032428;1988-10-29T03:24:28.0Z;-37.970;-4.810;4.0;4.1;mR;"PALHANO-CE";UFRN; UnB; IAG;M
bsb19881019021551;1988-10-19T02:15:51.0Z;-37.980;-4.810;4.0;4.2;mR;"PALHANO-CE";UFRN; UnB; IAG;M
bsb19881018210329;1988-10-18T21:03:29.0Z;-37.980;-4.810;4.0;3.9;mR;"PALHANO-CE";UFRN; UnB; IAG;M
bsb19881018094437;1988-10-18T09:44:37.0Z;-37.980;-4.810;4.0;3.7;mR;"PALHANO-CE";UFRN; UnB; IAG;M
bsb19881012081633;1988-10-12T08:16:33.0Z;-46.970;-27.300;0.0;2.9;mR;"PLATAFORMA-SC";IAG; IPT; UnB;M
bsb19881004221843;1988-10-04T22:18:43.0Z;-37.970;-4.820;0.0;2.8;mR;"PALHANO-CE";IAG;M
bsb19881004152333;1988-10-04T15:23:33.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19881003235756;1988-10-03T23:57:56.0Z;-35.750;-5.530;0.0;3.1;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19881003050236;1988-10-03T05:02:36.0Z;-56.910;-11.660;0.0;3.2;mR;"PTO. GAUCHOS-MT";UnB;M
bsb19881003010335;1988-10-03T01:03:35.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19881001164338;1988-10-01T16:43:38.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19881001013940;1988-10-01T01:39:40.0Z;-35.750;-5.530;0.0;3.3;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19880903072923;1988-09-03T07:29:23.0Z;-59.760;-3.100;0.0;3.8;mR;"RIO JATAPU-AM";UnB;M
bsb19880830154020;1988-08-30T15:40:20.0Z;-47.960;-6.090;0.0;3.5;mR;"ARAGUATINS-TO";UnB; IAG;M
bsb19880811080617;1988-08-11T08:06:17.0Z;-57.950;-11.630;0.0;4.0;mR;"P. GAUCHOS-MT";UnB; IAG;M
bsb19880811070614;1988-08-11T07:06:14.0Z;-56.990;-11.620;0.0;3.7;mR;"P. GAUCHOS-MT";UnB; IAG;M
bsb19880719103000;1988-07-19T10:30:00.0Z;-47.750;-20.730;0.0;3.0;mI;"NUPORANGA-SP";TV Globo Rib.Preto;M
bsb19880629131427;1988-06-29T13:14:27.0Z;-35.750;-5.530;0.0;3.9;mR;"JOAO CAMARA-RN";UnB; FOLHA S.PAULO;M
bsb19880625115626;1988-06-25T11:56:26.0Z;-35.750;-5.530;0.0;3.4;mR;"JOAO CAMARA-RN";UnB;M
bsb19880624100144;1988-06-24T10:01:44.0Z;-57.970;-20.660;0.0;3.9;mR;"MS-MS";USGS; UnB; IAG;M
bsb19880611235929;1988-06-11T23:59:29.0Z;-41.480;-4.300;0.0;3.1;mR;"PEDRO II-PI";UnB; IAG;M
bsb19880605165032;1988-06-05T16:50:32.0Z;-61.660;0.920;0.0;3.8;mR;"S.JOSE ANAUA-RR";UnB;M
bsb19880405030051;1988-04-05T03:00:51.0Z;-51.340;-22.100;0.0;3.8;mR;"P. PRUDENTE-SP";UnB; IAG;M
bsb19880401003746;1988-04-01T00:37:46.0Z;-40.370;-3.950;8.0;3.9;mR;"GROAIRAS; sobral-CE";IAG;M
bsb19871211091740;1987-12-11T09:17:40.0Z;-51.200;-6.800;0.0;3.0;mR;"S.FELIX XIN.-PA";UnB;M
bsb19871210213624;1987-12-10T21:36:24.0Z;-56.900;-11.500;0.0;3.5;mR;"P. GAUCHOS-MT";UnB;M
bsb19871130012356;1987-11-30T01:23:56.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG;M
bsb19871024212340;1987-10-24T21:23:40.0Z;-73.940;-7.010;0.0;5.2;mb;"Peru-Brasil-AC";USGS;M
bsb19871015090141;1987-10-15T09:01:41.0Z;-56.900;-11.600;0.0;3.9;mR;"P. GAUCHOS-MT";UnB;M
bsb19871014010819;1987-10-14T01:08:19.0Z;-55.150;-2.430;0.0;3.5;mR;"TUMUCUMAQUE?-PA";UnB;M
bsb19870928201849;1987-09-28T20:18:49.0Z;-44.000;-18.900;0.0;3.1;mR;"CORDISBURGO-MG";UnB;M
bsb19870923013521;1987-09-23T01:35:21.0Z;-43.990;-19.550;0.0;3.2;mR;"LAGOA SANTA-MG";UnB; IAG;M
bsb19870905101022;1987-09-05T10:10:22.0Z;-46.200;-21.300;0.0;2.9;mR;"NW Alfenas-MG";IAG; ON; IPT;M
bsb19870827130122;1987-08-27T13:01:22.0Z;-44.100;-25.000;0.0;3.6;mR;"Plat. Continental-SP";IAG; ON; IPT;M
bsb19870627050902;1987-06-27T05:09:02.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19870618162102;1987-06-18T16:21:02.0Z;-35.750;-5.530;0.0;3.0;mR;"JOAO CAMARA-RN";IAG; UFRN;M
bsb19870602191600;1987-06-02T19:16:00.0Z;-44.500;-20.500;0.0;2.8;mR;"S. ITAGUARA-MG";IAG;M
bsb19870428045917;1987-04-28T04:59:17.0Z;-35.750;-5.530;0.0;3.6;mR;"JOAO CAMARA-RN";IAG;M
bsb19870225213704;1987-02-25T21:37:04.0Z;-39.810;-3.720;0.0;3.0;mR;"ITAPAJE'-CE";UnB;IAG;M
bsb19870224201506;1987-02-24T20:15:06.0Z;-35.750;-5.530;0.0;3.1;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870223200137;1987-02-23T20:01:37.0Z;-35.750;-5.530;0.0;3.1;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19870207221238;1987-02-07T22:12:38.0Z;-35.710;-5.490;0.0;3.7;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870207074814;1987-02-07T07:48:14.0Z;-35.750;-5.530;0.0;3.4;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870203235156;1987-02-03T23:51:56.0Z;-35.730;-5.500;0.0;3.8;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870130020300;1987-01-30T02:03:00.0Z;-35.750;-5.530;0.0;3.0;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870128161612;1987-01-28T16:16:12.0Z;-35.760;-5.520;0.0;3.7;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870113063859;1987-01-13T06:38:59.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870107150645;1987-01-07T15:06:45.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870107121416;1987-01-07T12:14:16.0Z;-35.790;-5.600;0.0;3.8;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870107110827;1987-01-07T11:08:27.0Z;-35.790;-5.600;0.0;3.7;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870104022448;1987-01-04T02:24:48.0Z;-35.750;-5.530;0.0;3.5;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19870103133104;1987-01-03T13:31:04.0Z;-35.750;-5.530;0.0;3.7;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19861224231850;1986-12-24T23:18:50.0Z;-35.750;-5.530;0.0;3.4;mR;"Joao Camara-RN";IAG;M
bsb19861224070525;1986-12-24T07:05:25.0Z;-35.750;-5.530;0.0;3.8;mR;"Joao Camara-RN";UnB;IAG;UFRN;M
bsb19861220020543;1986-12-20T02:05:43.0Z;-35.750;-5.530;0.0;3.0;mR;"Joao Camara-RN";IAG;M
bsb19861216215218;1986-12-16T21:52:18.0Z;-35.750;-5.530;0.0;3.1;mR;"Joao Camara-RN";IAG;M
bsb19861216082016;1986-12-16T08:20:16.0Z;-35.750;-5.530;0.0;3.0;mR;"Joao Camara-RN";IAG;M
bsb19861213043217;1986-12-13T04:32:17.0Z;-35.750;-5.530;0.0;3.0;mR;"Joao Camara-RN";IAG;M
bsb19861211142301;1986-12-11T14:23:01.0Z;-35.750;-5.530;0.0;3.2;mR;"Joao Camara-RN";IAG;M
bsb19861209064844;1986-12-09T06:48:44.0Z;-35.738;-5.526;5.0;4.4;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861208214903;1986-12-08T21:49:03.0Z;-35.700;-5.480;6.0;3.5;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861208212342;1986-12-08T21:23:42.0Z;-35.720;-5.490;6.0;3.6;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861207201809;1986-12-07T20:18:09.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";IAG;M
bsb19861206095104;1986-12-06T09:51:04.0Z;-35.750;-5.530;0.0;3.8;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861206093132;1986-12-06T09:31:32.0Z;-35.750;-5.530;0.0;3.6;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861206030421;1986-12-06T03:04:21.0Z;-35.750;-5.530;0.0;3.4;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861205221008;1986-12-05T22:10:08.0Z;-35.750;-5.530;0.0;4.0;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861205141750;1986-12-05T14:17:50.0Z;-35.750;-5.530;0.0;3.1;mR;"Joao Camara-RN";IAG;M
bsb19861203215537;1986-12-03T21:55:37.0Z;-35.750;-5.530;0.0;3.1;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861203100602;1986-12-03T10:06:02.0Z;-35.750;-5.530;0.0;3.6;mR;"Joao Camara-RN";UnB;IAG;UFRN;M
bsb19861203080146;1986-12-03T08:01:46.0Z;-35.750;-5.530;0.0;3.2;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861202095048;1986-12-02T09:50:48.0Z;-35.750;-5.530;0.0;3.6;mR;"Joao Camara-RN";IAG;UnB;M
bsb19861202070612;1986-12-02T07:06:12.0Z;-35.750;-5.530;0.0;3.2;mR;"Joao Camara-RN";IAG;UnB;M
bsb19861201215916;1986-12-01T21:59:16.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";IAG;UnB;M
bsb19861201173705;1986-12-01T17:37:05.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";IAG;UnB;M
bsb19861201010451;1986-12-01T01:04:51.0Z;-35.750;-5.530;0.0;3.8;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861130230359;1986-11-30T23:03:59.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861130230247;1986-11-30T23:02:47.0Z;-35.750;-5.530;0.0;3.2;mR;"Joao Camara-RN";IAG;UnB;M
bsb19861130230116;1986-11-30T23:01:16.0Z;-35.750;-5.530;0.0;3.3;mR;"Joao Camara-RN";IAG;UnB;M
bsb19861130140147;1986-11-30T14:01:47.0Z;-35.750;-5.530;0.0;3.8;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
bsb19861130070205;1986-11-30T07:02:05.0Z;-35.750;-5.530;0.0;4.2;mR;"Joao Camara-RN";UnB;IAG;M
bsb19861130065857;1986-11-30T06:58:57.0Z;-35.750;-5.530;0.0;3.8;mR;"Joao Camara-RN";UnB;IAG;M
bsb19861130061020;1986-11-30T06:10:20.0Z;-35.750;-5.530;0.0;4.2;mR;"Joao Camara-RN";UnB;IAG;M
bsb19861130060735;1986-11-30T06:07:35.0Z;-35.750;-5.530;0.0;4.0;mR;"Joao Camara-RN";UnB;IAG;M
bsb19861130052610;1986-11-30T05:26:10.0Z;-35.750;-5.530;0.0;3.9;mR;"Joao Camara-RN";UnB;M
bsb19861130051950;1986-11-30T05:19:50.0Z;-35.760;-5.540;5.0;5.1;mR;"Joao Camara-RN";UnB;UFRN;IAG;M
bsb19861117232306;1986-11-17T23:23:06.0Z;-56.580;-11.560;0.0;3.6;mR;"Pto.Gauchos-MT";UnB;M
bsb19860911090541;1986-09-11T09:05:41.0Z;-35.750;-5.530;0.0;3.6;mR;"Joao Camara-RN";IAG;M
bsb19860909232902;1986-09-09T23:29:02.0Z;-35.750;-5.530;0.0;3.2;mR;"Joao Camara-RN";IAG;M
bsb19860909200236;1986-09-09T20:02:36.0Z;-35.750;-5.530;0.0;3.6;mR;"Joao Camara-RN";IAG;UnB;UFRN;M
